track_id,artist_id,release_date,genre_id,topic_1,topic_2,topic_3,feature_1,feature_2,feature_3
17924,54,1970,4,"(3, 0.4466985878479917)","(15, 0.1609756540145905)","(11, 0.1584901607463905)",loudness,acousticness,energy
17925,2467,1970,4,"(3, 0.5839890187587634)","(12, 0.2758075428838796)","(7, 0.1191508056953599)",valence,loudness,energy
17926,19,1970,4,"(10, 0.3909510471733771)","(9, 0.2147987546425939)","(15, 0.1905714697868707)",acousticness,loudness,valence
17927,3176,1970,4,"(2, 0.4653961883465132)","(11, 0.3983188342017143)","(10, 0.0525985999365834)",valence,loudness,energy
17928,255,1970,4,"(15, 0.3005983027144626)","(11, 0.2894729104239221)","(3, 0.1581118705675459)",loudness,instrumentalness,energy
17929,3143,1970,4,"(10, 0.3508771926519006)","(11, 0.0175438599792704)","(9, 0.0175438597099674)",energy,acousticness,loudness
17930,3143,1970,4,"(10, 0.5263157860896637)","(12, 0.0263157905624283)","(9, 0.026315790279603)",acousticness,loudness,energy
17931,3176,1970,4,"(3, 0.4702168619706)","(2, 0.2442482073636018)","(10, 0.1667258875957302)",acousticness,loudness,valence
17932,3182,1970,4,"(10, 0.4154421555191938)","(12, 0.2182332664884199)","(3, 0.1351178320058669)",acousticness,loudness,danceability
17933,3160,1970,4,"(2, 0.4320373849883077)","(6, 0.2298668801791532)","(13, 0.2280711735877361)",acousticness,loudness,danceability
17934,3182,1970,4,"(4, 0.30258080668623)","(13, 0.2523914170770253)","(8, 0.2250097260718859)",valence,loudness,energy
17935,3183,1970,4,"(15, 0.3698881043029509)","(12, 0.21904095751193)","(8, 0.1700051534161606)",valence,energy,loudness
17936,3171,1970,4,"(2, 0.5159577830552603)","(11, 0.4632343821178666)","(4, 0.0012239903954751)",loudness,instrumentalness,energy
17937,3184,1970,4,"(3, 0.3430013529713811)","(1, 0.1748265423831246)","(16, 0.1489139716989606)",instrumentalness,danceability,valence
17938,3169,1970,4,"(4, 0.3459040350977282)","(10, 0.3124508566659019)","(8, 0.1085293554028024)",loudness,energy,valence
17939,3171,1970,4,"(9, 0.3891914834389197)","(2, 0.2316121031780266)","(11, 0.0977060566529045)",loudness,danceability,energy
17940,3184,1970,4,"(2, 0.515558139795398)","(8, 0.1856788848961751)","(9, 0.0647611737655292)",instrumentalness,valence,danceability
17941,3169,1970,4,"(3, 0.6752000324239409)","(4, 0.306159616117525)","(8, 0.001096491323215)",loudness,energy,danceability
17942,3118,1970,4,"(2, 0.3255785418347743)","(12, 0.2721612805899684)","(8, 0.1639405355185172)",instrumentalness,acousticness,valence
17943,3175,1970,4,"(7, 0.466720488454514)","(12, 0.3373292815381374)","(4, 0.0985683701871444)",acousticness,instrumentalness,valence
17944,3185,1970,4,"(10, 0.4000248792580327)","(5, 0.2621822503995332)","(13, 0.2184724982259254)",danceability,valence,loudness
17945,3171,1970,4,"(2, 0.5783602999947739)","(12, 0.1886990206604085)","(11, 0.0727176050836173)",loudness,energy,valence
17946,3160,1970,4,"(15, 0.6110314562407312)","(2, 0.0988544544229118)","(13, 0.097499573488198)",acousticness,loudness,danceability
17947,3171,1970,4,"(2, 0.4006352485900256)","(12, 0.2281637311563834)","(3, 0.1862230314906432)",loudness,energy,valence
17948,3175,1970,4,"(7, 0.4315015197383812)","(10, 0.3894435096610428)","(12, 0.1369497055482605)",acousticness,instrumentalness,valence
17949,3185,1970,4,"(3, 0.3093260459011006)","(13, 0.2297149399871514)","(2, 0.1673666872909797)",loudness,acousticness,danceability
17950,3186,1970,4,"(10, 0.4125514407556265)","(2, 0.271080641758564)","(8, 0.2664898772301921)",valence,energy,loudness
17951,3143,1970,4,"(8, 0.5173691106320236)","(3, 0.3888430436204357)","(9, 0.0369951843554503)",loudness,energy,valence
17952,3179,1970,4,"(10, 0.4078000085715869)","(7, 0.2461757719993489)","(3, 0.2264918898187264)",loudness,danceability,acousticness
17953,3179,1970,4,"(4, 0.4051738528306796)","(8, 0.3984523651505468)","(3, 0.0764707290176239)",loudness,valence,energy
17954,3186,1970,4,"(8, 0.5083086500975823)","(3, 0.437832913078617)","(15, 0.0376641045453138)",acousticness,loudness,danceability
17955,3118,1970,4,"(9, 0.5009378227298931)","(11, 0.2279818721140054)","(8, 0.0959511508545229)",valence,instrumentalness,acousticness
17956,3187,1970,4,"(15, 0.4852792086047591)","(9, 0.3837355312291586)","(14, 0.0658401259259595)",instrumentalness,energy,loudness
17957,3173,1970,4,"(3, 0.3131070459340613)","(11, 0.1685355511444758)","(13, 0.1332845444311803)",valence,loudness,acousticness
17958,3143,1970,4,"(15, 0.3514258326779289)","(5, 0.2656292354158073)","(1, 0.1441958234002612)",loudness,energy,valence
17959,3186,1970,4,"(2, 0.6882143402959856)","(15, 0.1449909141820888)","(6, 0.0475401519748838)",loudness,valence,energy
17960,3179,1970,4,"(3, 0.3197804883164174)","(7, 0.2857507355743493)","(15, 0.1234098075953452)",acousticness,loudness,energy
17961,3179,1970,4,"(3, 0.467623206952103)","(15, 0.225176878244845)","(8, 0.1198472039684174)",loudness,acousticness,danceability
17962,3182,1970,4,"(7, 0.5097038499246367)","(15, 0.2187420682783752)","(12, 0.0484313096718659)",acousticness,loudness,danceability
17963,3170,1970,4,"(3, 0.526955080849804)","(15, 0.3056961945514988)","(14, 0.0914729223380849)",acousticness,loudness,danceability
17964,3170,1971,4,"(7, 0.3490964979347807)","(3, 0.2871287489478458)","(15, 0.2318555600049063)",acousticness,loudness,danceability
17965,3188,1971,4,"(3, 0.4923203751682228)","(8, 0.1582861908318877)","(13, 0.1490902693879026)",loudness,energy,valence
17966,3189,1971,4,"(2, 0.6900051557910727)","(8, 0.1332971030840521)","(12, 0.0779725771002792)",valence,loudness,energy
17967,3190,1971,4,"(15, 0.5338059842905669)","(10, 0.0927683470490761)","(3, 0.0488415087179979)",acousticness,instrumentalness,danceability
17968,3045,1971,4,"(10, 0.4064840623732755)","(3, 0.3662795994241036)","(8, 0.0040485841071053)",valence,loudness,energy
17969,3186,1971,4,"(8, 0.340189368401559)","(3, 0.3164492948209321)","(2, 0.2318234977803601)",instrumentalness,acousticness,loudness
17970,3167,1971,4,"(9, 0.4243674761434486)","(2, 0.1771763757728351)","(13, 0.1622321737949339)",valence,energy,loudness
17971,3188,1971,4,"(10, 0.4994937223808271)","(9, 0.2772626044243449)","(13, 0.1285884126475555)",loudness,energy,danceability
17972,3133,1971,4,"(10, 0.3137235196561665)","(1, 0.2721520754350422)","(9, 0.2517804086247404)",valence,instrumentalness,acousticness
17973,2477,1971,4,"(7, 0.4403556342483393)","(3, 0.1717525977819742)","(9, 0.1490212295009916)",acousticness,valence,loudness
17974,3188,1971,4,"(3, 0.3387760081603309)","(15, 0.2396991553858134)","(12, 0.1733438466658322)",energy,loudness,acousticness
17975,2570,1971,4,"(15, 0.3409706153125893)","(5, 0.1699624464993814)","(1, 0.1162823228726894)",energy,loudness,valence
17976,3191,1971,4,"(3, 0.3373182896794643)","(1, 0.2070680120641223)","(13, 0.0574888474059301)",acousticness,loudness,valence
17977,3170,1971,4,"(3, 0.3603017724995248)","(15, 0.1511385584736553)","(7, 0.1054725428737447)",acousticness,danceability,loudness
17978,19,1971,4,"(3, 0.3380895572004319)","(8, 0.1980885865569396)","(10, 0.0711572674722524)",acousticness,loudness,valence
17979,2570,1971,4,"(15, 0.3382606699688204)","(3, 0.2993064171792257)","(12, 0.1716217557218771)",valence,energy,loudness
17980,3030,1971,4,"(3, 0.4037130249629089)","(8, 0.1868475714660148)","(15, 0.1278147724902664)",loudness,energy,acousticness
17981,3176,1971,4,"(2, 0.3240886787937634)","(8, 0.133347603427849)","(3, 0.1263418024605072)",valence,instrumentalness,energy
17982,3143,1971,4,"(9, 0.4973606849953921)","(1, 0.2633478520419637)","(6, 0.1340283050276894)",energy,instrumentalness,loudness
17983,3143,1971,4,"(9, 0.401316915438418)","(1, 0.2062728943994647)","(6, 0.1693915827461982)",acousticness,loudness,energy
17984,3176,1971,4,"(3, 0.3370634625313025)","(12, 0.3263337277453175)","(2, 0.1559147079482606)",acousticness,loudness,energy
17985,3143,1971,4,"(15, 0.925287164816082)","(1, 0.0332275545499866)","(9, 0.0247604046384398)",valence,loudness,energy
17986,3186,1971,4,"(12, 0.4844937138594344)","(3, 0.3036912679312494)","(2, 0.1438837365860513)",acousticness,danceability,valence
17987,3185,1971,4,"(3, 0.5162977933523865)","(10, 0.3749324231237987)","(1, 0.0550519743708696)",acousticness,loudness,danceability
17988,3169,1971,4,"(3, 0.3434533735059789)","(8, 0.1878786521332244)","(12, 0.1771220607369031)",loudness,energy,valence
17989,3169,1971,4,"(15, 0.3050941886089415)","(3, 0.2170577736830067)","(10, 0.1725938278845243)",energy,loudness,instrumentalness
17990,3192,1971,4,"(15, 0.391471177938234)","(8, 0.2810411617144029)","(10, 0.1555753912540848)",loudness,acousticness,danceability
17991,3169,1971,4,"(15, 0.5629779028701392)","(11, 0.1901872207199438)","(8, 0.1492217602234052)",valence,loudness,danceability
17992,3189,1971,4,"(3, 0.4839733960729843)","(1, 0.2401213800368347)","(6, 0.0597213247031792)",valence,loudness,energy
17993,3029,1971,4,"(3, 0.4122817736833496)","(15, 0.1551474955831482)","(12, 0.1047066983495438)",acousticness,loudness,energy
17994,3185,1971,4,"(3, 0.4834196827630388)","(1, 0.2277940682880118)","(5, 0.0973795144704161)",loudness,acousticness,energy
17995,3185,1971,4,"(7, 0.3725660471613389)","(11, 0.1780887791996702)","(3, 0.1590860860184636)",acousticness,loudness,energy
17996,3193,1971,4,"(9, 0.4458125139156031)","(13, 0.1373000633979894)","(3, 0.132420121101341)",valence,loudness,energy
17997,3194,1971,4,"(15, 0.344461436239171)","(11, 0.1785368069222278)","(13, 0.1419890997109558)",valence,loudness,danceability
17998,3169,1971,4,"(3, 0.372283205721194)","(4, 0.2084960933017677)","(15, 0.1574248626016017)",loudness,valence,energy
17999,3189,1971,4,"(15, 0.5826486622028919)","(14, 0.1795390326301668)","(12, 0.0678229890892305)",valence,loudness,acousticness
18000,3176,1971,4,"(2, 0.3696805530399255)","(3, 0.1593747591943568)","(8, 0.1584526707138835)",loudness,energy,valence
18001,3169,1971,4,"(2, 0.4247511408477266)","(3, 0.2160125061086875)","(12, 0.1534007583202699)",loudness,energy,danceability
18002,3195,1971,4,"(9, 0.3166251835279143)","(10, 0.2598533859034273)","(13, 0.1575524238738377)",loudness,danceability,valence
18003,3176,1971,4,"(3, 0.557953737148076)","(2, 0.1421950905273726)","(13, 0.1018834429209374)",acousticness,danceability,valence
18004,3188,1971,4,"(9, 0.3801631901220871)","(1, 0.172056491170924)","(12, 0.1616259706676694)",valence,energy,danceability
18005,3186,1971,4,"(7, 0.3026367347523709)","(2, 0.2843491500305316)","(15, 0.1569697859687073)",loudness,danceability,energy
18006,3142,1971,4,"(15, 0.4516093457442517)","(10, 0.4205711040235041)","(7, 0.0075187974486921)",instrumentalness,acousticness,valence
18007,3185,1971,4,"(7, 0.4518527799545924)","(15, 0.3696438538481671)","(6, 0.0701442319883919)",loudness,valence,energy
18008,3176,1971,4,"(2, 0.3810446228664788)","(3, 0.3444588960500394)","(13, 0.1578433086839503)",loudness,energy,danceability
18009,3188,1971,4,"(3, 0.3971551230137248)","(12, 0.1840412986108791)","(13, 0.1830395700246525)",energy,loudness,valence
18010,3196,1971,4,"(3, 0.3975333128084217)","(10, 0.1755743511847781)","(8, 0.1331832890027955)",instrumentalness,loudness,energy
18011,3188,1971,4,"(2, 0.3310046264264517)","(16, 0.2542575715798665)","(6, 0.2322451292167274)",valence,loudness,energy
18012,3194,1971,4,"(2, 0.304629689859666)","(12, 0.2301830923890918)","(3, 0.1165934256902566)",acousticness,loudness,valence
18013,3192,1971,4,"(2, 0.4068687500757397)","(3, 0.3253766155542934)","(13, 0.1516785870422174)",valence,energy,loudness
18014,3185,1971,4,"(3, 0.3514774293715803)","(10, 0.2703368118547929)","(7, 0.1981318980174878)",acousticness,loudness,energy
18015,3191,1972,4,"(11, 0.4953115024159746)","(2, 0.3323103639443504)","(15, 0.0784929596370716)",energy,danceability,loudness
18016,3178,1972,4,"(2, 0.4445913149111441)","(14, 0.155413842519599)","(1, 0.1164529452162368)",valence,danceability,loudness
18017,3168,1972,4,"(9, 0.4422476436765228)","(11, 0.1933223019865304)","(12, 0.1247126569270881)",loudness,danceability,acousticness
18018,3188,1972,4,"(3, 0.3698622948109548)","(13, 0.3015558200614247)","(2, 0.188033985210289)",energy,loudness,valence
18019,3197,1972,4,"(15, 0.3758984940710183)","(1, 0.1510318829626878)","(12, 0.1420742405460358)",valence,energy,danceability
18020,3188,1972,4,"(3, 0.5219577806157119)","(9, 0.2325109897992451)","(7, 0.1257363646233407)",acousticness,loudness,energy
18021,3163,1972,4,"(7, 0.7916507846833837)","(12, 0.1350735813407284)","(1, 0.0283754113596424)",valence,acousticness,loudness
18022,3178,1972,4,"(3, 0.4303373775015296)","(1, 0.1566761211521581)","(15, 0.1120039882946099)",valence,energy,loudness
18023,3198,1972,4,"(15, 0.4710740869463302)","(7, 0.2054746825895753)","(13, 0.1541311691111648)",energy,loudness,danceability
18024,3170,1972,4,"(7, 0.402625097709135)","(4, 0.2558126804894015)","(1, 0.1312477934158814)",acousticness,loudness,danceability
18025,3163,1972,4,"(4, 0.4658028140355858)","(11, 0.2503369899905086)","(15, 0.1123264141521617)",valence,energy,loudness
18026,3199,1972,4,"(2, 0.4897472269049275)","(8, 0.1983753008254387)","(1, 0.1478832124144982)",instrumentalness,loudness,energy
18027,3200,1972,4,"(12, 0.3318619812507677)","(3, 0.303376466851228)","(13, 0.1420607257326873)",acousticness,instrumentalness,valence
18028,2570,1972,4,"(10, 0.5560115572044921)","(3, 0.1315313550533778)","(16, 0.109103797843465)",valence,loudness,energy
18029,3201,1972,4,"(3, 0.4580680115914086)","(15, 0.1778169342151337)","(12, 0.1479171364584438)",loudness,energy,valence
18030,3176,1972,4,"(12, 0.365207257056526)","(10, 0.3200421155180551)","(13, 0.1076791655441837)",loudness,energy,danceability
18031,3202,1972,4,"(15, 0.7027335888807761)","(5, 0.1708562783036138)","(12, 0.0345432431949986)",valence,loudness,energy
18032,3191,1972,4,"(4, 0.312517648411607)","(15, 0.1433319419568185)","(3, 0.1308274566108436)",loudness,valence,danceability
18033,3168,1972,4,"(9, 0.451583411797506)","(4, 0.234041968181665)","(5, 0.1216198899850326)",valence,energy,loudness
18034,2570,1972,4,"(7, 0.400156417494554)","(1, 0.1280257264970412)","(14, 0.1176893094567297)",acousticness,valence,loudness
18035,3169,1972,4,"(3, 0.5300931229046603)","(8, 0.2261306527576054)","(2, 0.1541602563740964)",loudness,energy,valence
18036,3203,1972,4,"(2, 0.3341411013057507)","(3, 0.296062925802766)","(4, 0.1977545064980854)",danceability,valence,instrumentalness
18037,3204,1972,4,"(3, 0.3618496240366616)","(8, 0.1817592892919202)","(15, 0.1236289388324231)",loudness,danceability,acousticness
18038,3169,1972,4,"(3, 0.3695026801682609)","(12, 0.3100411689956955)","(2, 0.2072856105528688)",loudness,energy,danceability
18039,3185,1972,4,"(9, 0.902650084330279)","(5, 0.0693893830906058)","(8, 0.0016447369533423)",acousticness,valence,instrumentalness
18040,3188,1972,4,"(3, 0.4995993568687352)","(5, 0.3537502388546987)","(2, 0.1203346138113271)",danceability,loudness,energy
18041,3202,1972,4,"(15, 0.6657606231646576)","(5, 0.1578947368432913)","(11, 0.1115673108687397)",danceability,loudness,acousticness
18042,3170,1972,4,"(2, 0.3356618845849552)","(16, 0.2690766520705612)","(7, 0.2026364522671453)",acousticness,loudness,danceability
18043,3205,1972,4,"(15, 0.4420800892247222)","(12, 0.2565597133505743)","(8, 0.1339758838085251)",loudness,acousticness,valence
18044,3185,1972,4,"(15, 0.4098590611898622)","(8, 0.2228253027389177)","(5, 0.0341090887924819)",acousticness,valence,danceability
18045,3197,1972,4,"(13, 0.4578719947384763)","(7, 0.3784782932136427)","(12, 0.0776259490604188)",acousticness,loudness,valence
18046,3203,1972,4,"(9, 0.3134440462031438)","(6, 0.1931676276897349)","(3, 0.1397383501262039)",valence,danceability,energy
18047,3200,1972,4,"(7, 0.3142549640177275)","(14, 0.2665465990734619)","(8, 0.1817004936411687)",acousticness,loudness,valence
18048,3185,1972,4,"(3, 0.3420839324351858)","(9, 0.2925160330320959)","(11, 0.0985936527327317)",acousticness,loudness,valence
18049,3206,1972,4,"(3, 0.7645961593742923)","(14, 0.2022654383447139)","(12, 0.0019493178568609)",danceability,valence,loudness
18050,3207,1972,4,"(15, 0.337724548729159)","(10, 0.181107634066395)","(5, 0.1282761087502859)",valence,loudness,acousticness
18051,3197,1972,4,"(15, 0.5052538843576723)","(7, 0.3210902282560532)","(4, 0.0599479834261622)",valence,loudness,acousticness
18052,3176,1972,4,"(2, 0.3767657157430616)","(7, 0.1446777848451865)","(8, 0.1208511651345439)",valence,loudness,energy
18053,3143,1972,4,"(2, 0.3629478520267192)","(11, 0.1464339117106826)","(8, 0.1144906989946839)",loudness,valence,energy
18054,3198,1972,4,"(4, 0.740660159617507)","(13, 0.243071897261717)","(8, 0.0009569379195943)",valence,energy,loudness
18055,3202,1972,4,"(2, 0.495130406259362)","(15, 0.2819747698738029)","(8, 0.1780077213478886)",loudness,valence,acousticness
18056,3188,1972,4,"(3, 0.5021658300974171)","(16, 0.1763734975159201)","(4, 0.149286459713196)",acousticness,loudness,energy
18057,3178,1972,4,"(11, 0.5173235295227526)","(9, 0.405573068585536)","(16, 0.0334593147565839)",valence,energy,loudness
18058,3208,1972,4,"(3, 0.3951757835247611)","(13, 0.2489940026433109)","(9, 0.2196191398950707)",acousticness,valence,loudness
18059,3176,1972,4,"(2, 0.4618923185493159)","(8, 0.3924666620094362)","(12, 0.0983164650959689)",loudness,danceability,acousticness
18060,3201,1972,4,"(3, 0.3561495203343555)","(2, 0.2763734313452067)","(15, 0.2093422400761784)",loudness,energy,valence
18061,3140,1972,4,"(9, 0.8083927039802595)","(4, 0.0611075915543714)","(8, 0.0337325396959603)",energy,valence,loudness
18062,3178,1972,4,"(2, 0.3282315963590417)","(8, 0.2173314372494305)","(5, 0.0867757405770162)",valence,energy,loudness
18063,3197,1972,4,"(3, 0.6378975643534719)","(8, 0.1843391995315609)","(13, 0.0886056059990106)",valence,energy,loudness
18064,3188,1972,4,"(15, 0.338423228261679)","(16, 0.2730541583213701)","(3, 0.1245677656259177)",energy,loudness,valence
18065,3176,1973,4,"(2, 0.5447763164868528)","(12, 0.1943321815054342)","(3, 0.1051073271825595)",loudness,energy,instrumentalness
18066,3201,1973,4,"(12, 0.3416798527946633)","(15, 0.3215231618902885)","(4, 0.1675176676678693)",loudness,energy,acousticness
18067,3209,1973,4,"(2, 0.4049008895416443)","(11, 0.2238709708381384)","(4, 0.1268294049193266)",valence,instrumentalness,energy
18068,3176,1973,4,"(11, 0.418727870904215)","(2, 0.3882136858357486)","(13, 0.0756272233314466)",valence,energy,loudness
18069,3210,1973,4,"(9, 0.6467144479642366)","(2, 0.2543412935563831)","(16, 0.0529170464491782)",valence,energy,loudness
18070,3211,1973,4,"(10, 0.5754805463013861)","(13, 0.4021510326049372)","(9, 0.0013157894828606)",valence,loudness,energy
18071,3057,1973,4,"(9, 0.6978902652782146)","(11, 0.1589710656254155)","(3, 0.0582280072732874)",valence,acousticness,danceability
18072,3186,1973,4,"(2, 0.5053809154439088)","(3, 0.2208629647235332)","(13, 0.0962531117617147)",energy,loudness,instrumentalness
18073,3212,1973,4,"(9, 0.4874914267323133)","(2, 0.3058634902210839)","(3, 0.0920862770615417)",acousticness,instrumentalness,loudness
18074,3210,1973,4,"(3, 0.3542425629191349)","(8, 0.3005152346775375)","(11, 0.1070796019796682)",valence,loudness,danceability
18075,3163,1973,4,"(9, 0.3531176970269807)","(12, 0.118464136835667)","(15, 0.1049278804023575)",danceability,loudness,valence
18076,3030,1973,4,"(3, 0.4775333762498567)","(8, 0.4254350268462212)","(6, 0.037892434243415)",loudness,acousticness,danceability
18077,3213,1973,4,"(9, 0.4028123194011736)","(3, 0.2474533197850612)","(1, 0.1165218319837583)",instrumentalness,acousticness,valence
18078,3186,1973,4,"(3, 0.8684226876848087)","(10, 0.065284647178612)","(15, 0.0422325140497992)",acousticness,valence,loudness
18079,3176,1973,4,"(2, 0.7201478503153693)","(6, 0.2327607367290619)","(9, 0.0027700832438087)",valence,energy,loudness
18080,3214,1973,4,"(9, 0.3986380250245965)","(12, 0.2503763261474124)","(15, 0.2059347849802397)",instrumentalness,energy,loudness
18081,3186,1973,4,"(3, 0.6490305042932096)","(15, 0.2821114895177132)","(10, 0.0387828175399599)",loudness,instrumentalness,energy
18082,3186,1973,4,"(3, 0.6168418912453288)","(10, 0.2035040593987139)","(12, 0.1506159353687699)",loudness,energy,danceability
18083,3211,1973,4,"(9, 0.3848424126241735)","(8, 0.1737836335358326)","(2, 0.1406335921964076)",instrumentalness,loudness,energy
18084,3176,1973,4,"(15, 0.394490048413414)","(8, 0.3413873284382793)","(3, 0.1263518376473441)",acousticness,loudness,valence
18085,3191,1973,4,"(3, 0.4071427004574376)","(8, 0.2264803374212203)","(7, 0.1164149582179328)",acousticness,loudness,energy
18086,3142,1973,4,"(10, 0.3020532223539371)","(15, 0.2457569499614328)","(1, 0.1917567122545916)",acousticness,instrumentalness,valence
18087,3140,1973,4,"(3, 0.4157717596759497)","(2, 0.1642391443203551)","(16, 0.1334693381507218)",energy,loudness,valence
18088,3210,1973,4,"(9, 0.535790064939696)","(2, 0.1566379759588554)","(5, 0.1483555565673028)",valence,energy,danceability
18089,3076,1973,4,"(3, 0.3077086730757019)","(1, 0.1823948633890016)","(7, 0.1660047095082658)",acousticness,danceability,loudness
18090,3208,1973,4,"(10, 0.3160650471031944)","(3, 0.2163722051564008)","(12, 0.1649048875387847)",acousticness,loudness,danceability
18091,3143,1973,4,"(2, 0.3319347885487468)","(11, 0.3219064977471125)","(9, 0.1128256423093622)",energy,loudness,valence
18092,3171,1973,4,"(11, 0.3725176762776501)","(3, 0.3461366524924879)","(2, 0.1675904155411374)",acousticness,danceability,loudness
18093,3076,1973,4,"(2, 0.3568860646059877)","(10, 0.2378575217954442)","(15, 0.1427760184414833)",valence,energy,danceability
18094,3215,1973,4,"(9, 0.6665663963666836)","(5, 0.0821993377264706)","(13, 0.0528186528228644)",valence,acousticness,loudness
18095,3181,1973,4,"(7, 0.38345864661655)","(3, 0.0533569012627328)","(15, 0.0527160065316365)",energy,valence,loudness
18096,3176,1973,4,"(2, 0.4006528216832006)","(15, 0.2521900953747871)","(7, 0.0938610759278344)",valence,loudness,energy
18097,3143,1973,4,"(10, 0.3167725499051985)","(8, 0.2004888681943628)","(14, 0.1363309022282768)",energy,loudness,valence
18098,3076,1973,4,"(15, 0.7631578945137849)","(12, 0.0131578948031918)","(10, 0.0131578947892271)",valence,energy,instrumentalness
18099,3201,1973,4,"(3, 0.4196919885119389)","(12, 0.3824918694564797)","(7, 0.0777277257074511)",valence,loudness,energy
18100,3216,1973,4,"(3, 0.4101119856733502)","(13, 0.1767563687375866)","(10, 0.1166999251146338)",loudness,energy,valence
18101,3217,1973,4,"(12, 0.5405875724285589)","(2, 0.4236229526990556)","(3, 0.0021052633700849)",acousticness,valence,energy
18102,3208,1973,4,"(12, 0.3685664366205968)","(3, 0.3628063428243005)","(10, 0.1405986187916647)",instrumentalness,acousticness,loudness
18103,3188,1973,4,"(2, 0.4168470627429944)","(8, 0.3249623437922089)","(3, 0.0725028319816776)",loudness,danceability,energy
18104,3188,1973,4,"(2, 0.3874210538452483)","(3, 0.1838720351447277)","(15, 0.0873780209360464)",valence,danceability,energy
18105,3178,1973,4,"(16, 0.3158480448692989)","(4, 0.2218280980736057)","(8, 0.1960369026356529)",valence,energy,loudness
18106,3143,1973,4,"(11, 0.4698304914029305)","(10, 0.3383273698436688)","(6, 0.0520454621146371)",valence,loudness,energy
18107,3143,1973,4,"(2, 0.4827910151649153)","(6, 0.168296106676171)","(1, 0.1107939925148941)",valence,energy,loudness
18108,3218,1973,4,"(2, 0.4208294727473886)","(8, 0.2809171403693671)","(3, 0.1354242737309638)",energy,instrumentalness,loudness
18109,3219,1973,4,"(8, 0.3488777772012815)","(9, 0.3059700205064757)","(15, 0.1307424251763488)",valence,loudness,energy
18110,3220,1973,4,"(15, 0.4028114393616362)","(14, 0.3577007418375691)","(8, 0.2104497057989712)",energy,valence,loudness
18111,3170,1973,4,"(3, 0.3414182298986821)","(4, 0.2177695438142402)","(7, 0.1262584407930209)",loudness,danceability,acousticness
18112,3169,1973,4,"(12, 0.3619480447781335)","(3, 0.3362056520096197)","(2, 0.1752766102373992)",loudness,energy,acousticness
18113,3191,1973,4,"(15, 0.329962894025081)","(5, 0.1863252448374826)","(1, 0.098979126022528)",acousticness,valence,loudness
18114,3188,1973,4,"(2, 0.3554630521597063)","(8, 0.2364132756000964)","(11, 0.1554431029922799)",valence,energy,danceability
18115,3201,1973,4,"(3, 0.3223370892177703)","(4, 0.1549719615460713)","(7, 0.1232925213679135)",loudness,acousticness,danceability
18116,3216,1973,4,"(15, 0.5658436695556811)","(3, 0.2852146638655725)","(14, 0.097029917762662)",instrumentalness,acousticness,loudness
18117,3213,1973,4,"(2, 0.7054521634110806)","(15, 0.0975446946928277)","(10, 0.0869046590062751)",instrumentalness,valence,energy
18118,3186,1974,4,"(3, 0.4353318794289627)","(4, 0.2468753676836039)","(13, 0.1695931486572266)",loudness,danceability,valence
18119,3201,1974,4,"(2, 0.4318180609683897)","(10, 0.1581416508976061)","(13, 0.1569278985047521)",loudness,energy,acousticness
18120,3221,1974,4,"(8, 0.3622042509219162)","(10, 0.3142718681730692)","(9, 0.1809784340702847)",instrumentalness,acousticness,valence
18121,3201,1974,4,"(2, 0.4518527814219901)","(12, 0.2827544551383575)","(15, 0.1087850344807916)",loudness,acousticness,energy
18122,3056,1974,4,"(10, 0.4399820877360282)","(2, 0.2697502621837871)","(15, 0.0912712583476473)",acousticness,valence,loudness
18123,3222,1974,4,"(2, 0.316888466426265)","(5, 0.2239265323668463)","(9, 0.1316899233579926)",energy,instrumentalness,loudness
18124,3223,1974,4,"(4, 0.3632991237824303)","(15, 0.3190223832638333)","(16, 0.0774475623311917)",danceability,valence,loudness
18125,3189,1974,4,"(15, 0.6077312245178738)","(11, 0.1913460432369296)","(10, 0.0901107432303024)",loudness,valence,acousticness
18126,3179,1974,4,"(3, 0.4269466154979044)","(1, 0.3239932673064062)","(14, 0.0923769739350244)",danceability,acousticness,loudness
18127,3223,1974,4,"(3, 0.486386697678985)","(13, 0.175498813563851)","(4, 0.153903961117224)",acousticness,loudness,valence
18128,3188,1974,4,"(9, 0.3595892807352193)","(11, 0.2695887842765276)","(7, 0.1139910863169774)",valence,danceability,energy
18129,3186,1974,4,"(2, 0.3438982296079808)","(15, 0.2499682419543483)","(9, 0.090202184583101)",valence,instrumentalness,danceability
18130,3224,1974,4,"(9, 0.6027049564189508)","(5, 0.1612817371405534)","(8, 0.1167243842829976)",instrumentalness,valence,danceability
18131,3179,1974,4,"(3, 0.371242389238058)","(2, 0.2282117298055887)","(12, 0.1710599672723304)",energy,valence,loudness
18132,45,1974,4,"(1, 0.301532801393175)","(3, 0.3007476597262147)","(12, 0.1764445396344652)",danceability,valence,acousticness
18133,2477,1974,4,"(3, 0.3882214217894455)","(10, 0.3744369005509516)","(1, 0.1158953231323895)",acousticness,loudness,danceability
18134,3143,1974,4,"(3, 0.5047701095927049)","(15, 0.3721704720887259)","(7, 0.0704278388571687)",valence,loudness,danceability
18135,3143,1974,4,"(9, 0.4354470758211177)","(8, 0.1529586700552133)","(12, 0.0897052498018537)",valence,energy,loudness
18136,2621,1974,4,"(10, 0.4890391104765854)","(11, 0.2013311864900409)","(4, 0.0290928616192779)",acousticness,valence,danceability
